지점,지점명,일시,기온(°C),습도(%),
108,서울,2019-04-24 1:00,17.6,67,62.64908
108,서울,2019-04-24 2:00,16.8,85,61.8902
108,서울,2019-04-24 3:00,16.5,94,61.5779
108,서울,2019-04-24 4:00,16.2,95,61.0731
108,서울,2019-04-24 5:00,16,95,60.723
108,서울,2019-04-24 6:00,15.8,96,60.38632
108,서울,2019-04-24 7:00,16.1,96,60.91444
108,서울,2019-04-24 8:00,16.5,95,61.59825
108,서울,2019-04-24 9:00,17.2,82,62.46896
108,서울,2019-04-24 10:00,19,74,65.0274
108,서울,2019-04-24 11:00,19.3,73,65.44211
108,서울,2019-04-24 12:00,21.6,62,68.18808
108,서울,2019-04-24 13:00,23.3,54,69.90718
108,서울,2019-04-24 14:00,24.5,52,71.3216
108,서울,2019-04-24 15:00,25.5,47,72.09915
108,서울,2019-04-24 16:00,25.6,48,72.33712
108,서울,2019-04-24 17:00,24,51,70.5646
108,서울,2019-04-24 18:00,22.8,51,68.98672
108,서울,2019-04-24 19:00,21.3,54,67.21798
108,서울,2019-04-24 20:00,20.1,57,65.77243
108,서울,2019-04-24 21:00,19.2,60,64.6768
108,서울,2019-04-24 22:00,18.4,63,63.67108
108,서울,2019-04-24 23:00,17.7,67,62.79641
108,서울,2019-04-25 0:00,17.1,71,62.01759
108,서울,2019-04-25 1:00,16.7,72,61.43476
108,서울,2019-04-25 2:00,16.5,70,61.0895
108,서울,2019-04-25 3:00,16.5,72,61.1302
108,서울,2019-04-25 4:00,16.9,70,61.6907
108,서울,2019-04-25 5:00,17.1,66,61.88614
108,서울,2019-04-25 6:00,16.6,64,61.11176
108,서울,2019-04-25 7:00,15.9,59,60.02919
108,서울,2019-04-25 8:00,15.8,57,59.86294
108,서울,2019-04-25 9:00,15.8,53,59.80926
108,서울,2019-04-25 10:00,15.8,52,59.79584
108,서울,2019-04-25 11:00,14.7,54,58.34362
108,서울,2019-04-25 12:00,14.9,51,58.59901
108,서울,2019-04-25 13:00,14,68,57.3408
108,서울,2019-04-25 14:00,12.7,77,55.25721
108,서울,2019-04-25 15:00,11.9,82,53.87342
108,서울,2019-04-25 16:00,11,88,52.2092
108,서울,2019-04-25 17:00,10.5,92,51.2124
108,서울,2019-04-25 18:00,10.2,93,50.65414
108,서울,2019-04-25 19:00,10.1,93,50.48107
108,서울,2019-04-25 20:00,10.2,95,50.5701
108,서울,2019-04-25 21:00,10.2,96,50.52808
108,서울,2019-04-25 22:00,10.2,96,50.52808
108,서울,2019-04-25 23:00,9.9,96,49.99996
108,서울,2019-04-26 0:00,9.4,96,49.11976
108,서울,2019-04-26 1:00,9,95,48.4695
108,서울,2019-04-26 2:00,8.5,96,47.5354
108,서울,2019-04-26 3:00,8.3,96,47.18332
108,서울,2019-04-26 4:00,8,96,46.6552
108,서울,2019-04-26 5:00,8,96,46.6552
108,서울,2019-04-26 6:00,8,95,46.719
108,서울,2019-04-26 7:00,7.9,94,46.60874
108,서울,2019-04-26 8:00,8,91,46.9742
108,서울,2019-04-26 9:00,8.4,84,48.07744
108,서울,2019-04-26 10:00,9,79,49.3319
108,서울,2019-04-26 11:00,9.3,76,49.96232
108,서울,2019-04-26 12:00,9.6,74,50.52696
108,서울,2019-04-26 13:00,9.8,72,50.92744
108,서울,2019-04-26 14:00,9.9,72,51.07972
108,서울,2019-04-26 15:00,9.5,83,49.93215
108,서울,2019-04-26 16:00,9.5,83,49.93215
108,서울,2019-04-26 17:00,9.2,85,49.3388
108,서울,2019-04-26 18:00,9.2,81,49.54648
108,서울,2019-04-26 19:00,9.1,76,49.64984
108,서울,2019-04-26 20:00,8.9,75,49.39225
108,서울,2019-04-26 21:00,8.3,73,48.58241
108,서울,2019-04-26 22:00,7.4,77,46.92402
108,서울,2019-04-26 23:00,6.7,70,46.3601
108,서울,2019-04-27 0:00,6.2,71,45.52698
108,서울,2019-04-27 1:00,5.6,81,43.74364
108,서울,2019-04-27 2:00,5.2,79,43.28192
108,서울,2019-04-27 3:00,5.1,80,43.0302
108,서울,2019-04-27 4:00,4.9,80,42.7098
108,서울,2019-04-27 5:00,4.2,86,40.97988
108,서울,2019-04-27 6:00,4.3,79,41.84903
108,서울,2019-04-27 7:00,5,71,43.7115
108,서울,2019-04-27 8:00,7.2,63,47.61364
108,서울,2019-04-27 9:00,9.7,56,51.52668
108,서울,2019-04-27 10:00,12,48,54.8584
108,서울,2019-04-27 11:00,14.1,44,57.57096
108,서울,2019-04-27 12:00,15.8,38,59.60796
108,서울,2019-04-27 13:00,17.1,31,60.96599
108,서울,2019-04-27 14:00,17.4,29,61.24254
108,서울,2019-04-27 15:00,18,27,61.8304
108,서울,2019-04-27 16:00,17.3,34,61.27418
108,서울,2019-04-27 17:00,16.7,33,60.56389
108,서울,2019-04-27 18:00,16.1,37,59.94743
108,서울,2019-04-27 19:00,14.1,45,57.56755
108,서울,2019-04-27 20:00,13.1,51,56.23219
108,서울,2019-04-27 21:00,12.3,54,55.11658
108,서울,2019-04-27 22:00,11.8,51,54.52282
108,서울,2019-04-27 23:00,11.7,54,54.30982
108,서울,2019-04-28 0:00,11.7,50,54.4185
108,서울,2019-04-28 1:00,12,44,54.9552
108,서울,2019-04-28 2:00,11.8,48,54.60136
108,서울,2019-04-28 3:00,11.6,50,54.288
108,서울,2019-04-28 4:00,11.5,54,54.0409
108,서울,2019-04-28 5:00,11.3,54,53.77198
108,서울,2019-04-28 6:00,11,60,53.164
108,서울,2019-04-28 7:00,10.9,64,52.88324
108,서울,2019-04-28 8:00,11.4,61,53.69546
108,서울,2019-04-28 9:00,11.9,60,54.4276
108,서울,2019-04-28 10:00,12.3,58,55.03166
108,서울,2019-04-28 11:00,14.1,45,57.56755
108,서울,2019-04-28 12:00,15.9,39,59.74099
108,서울,2019-04-28 13:00,16.2,38,60.08244
108,서울,2019-04-28 14:00,15.5,39,59.26255
108,서울,2019-04-28 15:00,16.1,35,59.91465
108,서울,2019-04-28 16:00,15.4,36,59.11456
108,서울,2019-04-28 17:00,15.1,40,58.7906
108,서울,2019-04-28 18:00,14.5,40,58.067
108,서울,2019-04-28 19:00,14.2,42,57.70036
108,서울,2019-04-28 20:00,12.8,45,55.9354
108,서울,2019-04-28 21:00,11.9,49,54.70469
108,서울,2019-04-28 22:00,11,52,53.4368
108,서울,2019-04-28 23:00,10.5,53,52.73535
108,서울,2019-04-29 0:00,9.9,57,51.75457
108,서울,2019-04-29 1:00,9.7,55,51.57365
108,서울,2019-04-29 2:00,9.3,58,50.87906
108,서울,2019-04-29 3:00,8.8,62,49.96344
108,서울,2019-04-29 4:00,8.6,65,49.5051
108,서울,2019-04-29 5:00,8.6,64,49.56296
108,서울,2019-04-29 6:00,8.3,66,49.00822
108,서울,2019-04-29 7:00,8.9,66,49.88626
108,서울,2019-04-29 8:00,11,57,53.2663
108,서울,2019-04-29 9:00,13.3,48,56.52916
108,서울,2019-04-29 10:00,14.5,46,58.0703
108,서울,2019-04-29 11:00,15.3,44,59.06568
108,서울,2019-04-29 12:00,15.8,45,59.7019
108,서울,2019-04-29 13:00,16,43,59.9222
108,서울,2019-04-29 14:00,15.9,44,59.81304
108,서울,2019-04-29 15:00,15.8,45,59.7019
108,서울,2019-04-29 16:00,16,42,59.9068
108,서울,2019-04-29 17:00,16.3,41,60.25617
108,서울,2019-04-29 18:00,17.3,38,61.38726
108,서울,2019-04-29 19:00,16.1,43,60.04577
108,서울,2019-04-29 20:00,14.4,50,57.942
108,서울,2019-04-29 21:00,13.5,55,56.72075
108,서울,2019-04-29 22:00,12.7,60,55.5508
108,서울,2019-04-29 23:00,12.1,61,54.68519
108,서울,2019-04-30 0:00,11.5,64,53.7494
108,서울,2019-04-30 1:00,11.1,66,53.10574
108,서울,2019-04-30 2:00,10.8,70,52.5224
108,서울,2019-04-30 3:00,10.3,71,51.72987
108,서울,2019-04-30 4:00,9.8,75,50.7895
108,서울,2019-04-30 5:00,9.4,74,50.21844
108,서울,2019-04-30 6:00,9,78,49.3858
108,서울,2019-04-30 7:00,9.7,72,50.77516
108,서울,2019-04-30 8:00,12.1,61,54.68519
108,서울,2019-04-30 9:00,14.4,53,57.94068
108,서울,2019-04-30 10:00,16.4,45,60.4552
108,서울,2019-04-30 11:00,18.6,44,63.17616
108,서울,2019-04-30 12:00,20.1,42,64.93258
108,서울,2019-04-30 13:00,21,35,65.5815
108,서울,2019-04-30 14:00,21.8,32,66.28824
108,서울,2019-04-30 15:00,22.3,33,66.92941
108,서울,2019-04-30 16:00,22.1,34,66.77786
108,서울,2019-04-30 17:00,21.3,35,65.92845
108,서울,2019-04-30 18:00,19.6,38,64.11552
108,서울,2019-04-30 19:00,17.3,48,61.66996
108,서울,2019-04-30 20:00,15.9,53,59.94273
108,서울,2019-04-30 21:00,15,51,58.7305
108,서울,2019-04-30 22:00,14.6,51,58.20454
108,서울,2019-04-30 23:00,13.8,54,57.13348
108,서울,2019-05-01 0:00,13,56,56.0292
108,서울,2019-05-01 1:00,12.8,56,55.75632
108,서울,2019-05-01 2:00,12.4,60,55.1296
108,서울,2019-05-01 3:00,11.9,64,54.32684
108,서울,2019-05-01 4:00,11.8,66,54.13012
108,서울,2019-05-01 5:00,11.5,67,53.66195
108,서울,2019-05-01 6:00,11.3,69,53.30503
108,서울,2019-05-01 7:00,11.5,68,53.6328
108,서울,2019-05-01 8:00,12.9,59,55.84689
108,서울,2019-05-01 9:00,14.6,57,58.21378
108,서울,2019-05-01 10:00,16.7,53,61.01049
108,서울,2019-05-01 11:00,18.4,49,63.12284
108,서울,2019-05-01 12:00,20,46,65.03
108,서울,2019-05-01 13:00,21.3,41,66.33567
108,서울,2019-05-01 14:00,21.9,41,67.06521
108,서울,2019-05-01 15:00,21.9,45,67.36045
108,서울,2019-05-01 16:00,20.7,48,66.03964
108,서울,2019-05-01 17:00,20.3,47,65.46759
108,서울,2019-05-01 18:00,19.6,48,64.62592
108,서울,2019-05-01 19:00,17.8,53,62.47866
108,서울,2019-05-01 20:00,16.7,55,61.05515
108,서울,2019-05-01 21:00,17.2,31,61.07768
108,서울,2019-05-01 22:00,16.8,29,60.58428
108,서울,2019-05-01 23:00,15.6,30,59.2792
108,서울,2019-05-02 0:00,14.7,31,58.28543
108,서울,2019-05-02 1:00,13.9,35,57.37035
108,서울,2019-05-02 2:00,13.3,35,56.67645
108,서울,2019-05-02 3:00,12.4,38,55.57488
108,서울,2019-05-02 4:00,11.8,39,54.83698
108,서울,2019-05-02 5:00,11.1,43,53.86727
108,서울,2019-05-02 6:00,10.7,44,53.33592
108,서울,2019-05-02 7:00,11,38,53.9142
108,서울,2019-05-02 8:00,13.8,31,57.28022
108,서울,2019-05-02 9:00,16.6,28,60.34352
108,서울,2019-05-02 10:00,18.4,23,62.10468
108,서울,2019-05-02 11:00,20.3,20,63.9024
108,서울,2019-05-02 12:00,21.7,19,65.24177
108,서울,2019-05-02 13:00,23.2,20,66.8256
108,서울,2019-05-02 14:00,24.3,16,67.54412
108,서울,2019-05-02 15:00,25,18,68.431
108,서울,2019-05-02 16:00,24,19,67.5374
108,서울,2019-05-02 17:00,22.1,24,66.01996
108,서울,2019-05-02 18:00,20.3,21,63.96037
108,서울,2019-05-02 19:00,18.7,22,62.37386
108,서울,2019-05-02 20:00,17.2,24,60.88672
108,서울,2019-05-02 21:00,16.2,25,59.8565
108,서울,2019-05-02 22:00,15.5,28,59.1476
108,서울,2019-05-02 23:00,14.7,30,58.2829
108,서울,2019-05-03 0:00,13.9,35,57.37035
108,서울,2019-05-03 1:00,12.8,41,56.00052
108,서울,2019-05-03 2:00,12,46,54.9068
108,서울,2019-05-03 3:00,11.6,49,54.31616
108,서울,2019-05-03 4:00,11.3,49,53.92763
108,서울,2019-05-03 5:00,10.6,51,52.94494
108,서울,2019-05-03 6:00,10.1,50,52.3305
108,서울,2019-05-03 7:00,10.9,42,53.65522
108,서울,2019-05-03 8:00,13.9,33,57.38113
108,서울,2019-05-03 9:00,17,29,60.8037
108,서울,2019-05-03 10:00,19,25,62.8175
108,서울,2019-05-03 11:00,21.2,26,65.21088
108,서울,2019-05-03 12:00,23.2,23,67.08564
108,서울,2019-05-03 13:00,24.9,21,68.64271
108,서울,2019-05-03 14:00,25.8,20,69.4464
108,서울,2019-05-03 15:00,25.6,19,69.13436
108,서울,2019-05-03 16:00,25.3,19,68.83493
108,서울,2019-05-03 17:00,25,20,68.64
108,서울,2019-05-03 18:00,23.7,25,67.78775
108,서울,2019-05-03 19:00,21.3,31,65.65697
108,서울,2019-05-03 20:00,18.8,43,63.38216
108,서울,2019-05-03 21:00,17.3,50,61.7265
108,서울,2019-05-03 22:00,16.4,54,60.62944
108,서울,2019-05-03 23:00,15.8,54,59.82268
108,서울,2019-05-04 0:00,14.9,55,58.61705
108,서울,2019-05-04 1:00,14.6,57,58.21378
108,서울,2019-05-04 2:00,13.9,62,57.22482
108,서울,2019-05-04 3:00,13.4,65,56.4819
108,서울,2019-05-04 4:00,12.9,67,55.72457
108,서울,2019-05-04 5:00,12.5,66,55.1545
108,서울,2019-05-04 6:00,12.1,69,54.49951
108,서울,2019-05-04 7:00,13.2,61,56.24048
108,서울,2019-05-04 8:00,15.2,54,59.01592
108,서울,2019-05-04 9:00,17.5,46,61.8665
108,서울,2019-05-04 10:00,20.1,41,64.87659
108,서울,2019-05-04 11:00,22.6,36,67.51264
108,서울,2019-05-04 12:00,24.3,28,68.71496
108,서울,2019-05-04 13:00,25.7,25,69.90275
108,서울,2019-05-04 14:00,26.4,23,70.40628
108,서울,2019-05-04 15:00,27.3,22,71.21294
108,서울,2019-05-04 16:00,27.1,27,71.63383
108,서울,2019-05-04 17:00,26.2,21,69.96598
108,서울,2019-05-04 18:00,24.7,22,68.54066
108,서울,2019-05-04 19:00,22.1,25,66.09575
108,서울,2019-05-04 20:00,20.4,26,64.35696
108,서울,2019-05-04 21:00,19.4,29,63.43674
108,서울,2019-05-04 22:00,18.3,32,62.34444
108,서울,2019-05-04 23:00,17.6,34,61.61816
108,서울,2019-05-05 0:00,16.9,42,61.01002
108,서울,2019-05-05 1:00,16.1,46,60.09494
108,서울,2019-05-05 2:00,15.5,48,59.3566
108,서울,2019-05-05 3:00,14.9,50,58.5945
108,서울,2019-05-05 4:00,14.4,53,57.94068
108,서울,2019-05-05 5:00,13.9,55,57.26255
108,서울,2019-05-05 6:00,13.7,55,56.99165
108,서울,2019-05-05 7:00,14.3,53,57.80721
108,서울,2019-05-05 8:00,16.3,46,60.34802
108,서울,2019-05-05 9:00,18.7,38,63.04794
108,서울,2019-05-05 10:00,21.4,34,65.97524
108,서울,2019-05-05 11:00,23.8,26,67.98612
108,서울,2019-05-05 12:00,25.2,17,68.52216
108,서울,2019-05-05 13:00,26.3,16,69.48092
108,서울,2019-05-05 14:00,26.4,19,69.93284
108,서울,2019-05-05 15:00,26.2,12,68.91856
108,서울,2019-05-05 16:00,24.8,16,68.02832
108,서울,2019-05-05 17:00,24,16,67.2536
108,서울,2019-05-05 18:00,22.3,19,65.84063
108,서울,2019-05-05 19:00,21,24,64.8676
108,서울,2019-05-05 20:00,19.2,27,63.12316
108,서울,2019-05-05 21:00,17.8,44,62.17968
108,서울,2019-05-05 22:00,16.8,54,61.16728
108,서울,2019-05-05 23:00,16.2,46,60.22148
108,서울,2019-05-06 0:00,15,51,58.7305
108,서울,2019-05-06 1:00,13.4,55,56.5853
108,서울,2019-05-06 2:00,12.3,54,55.11658
108,서울,2019-05-06 3:00,11,46,53.6414
108,서울,2019-05-06 4:00,10.5,42,53.1649
108,서울,2019-05-06 5:00,10.1,38,52.84662
108,서울,2019-05-06 6:00,9.9,34,52.78934
108,서울,2019-05-06 7:00,10,30,53.08
108,서울,2019-05-06 8:00,11.3,27,54.61249
108,서울,2019-05-06 9:00,13.4,20,56.9472
108,서울,2019-05-06 10:00,15.1,18,58.64782
108,서울,2019-05-06 11:00,16.4,15,59.8744
108,서울,2019-05-06 12:00,17.9,14,61.27794
108,서울,2019-05-06 13:00,17.9,16,61.34636
108,서울,2019-05-06 14:00,18.9,14,62.22654
108,서울,2019-05-06 15:00,19.7,13,62.93339
108,서울,2019-05-06 16:00,19.6,13,62.83952
108,서울,2019-05-06 17:00,19.4,14,62.70084
108,서울,2019-05-06 18:00,18.2,27,62.04586
108,서울,2019-05-06 19:00,15.8,29,59.48718
108,서울,2019-05-06 20:00,14.5,35,58.06425
108,서울,2019-05-06 21:00,14,35,57.486
108,서울,2019-05-06 22:00,13.6,29,57.07356
108,서울,2019-05-06 23:00,12.7,30,56.0689
108,서울,2019-05-07 0:00,12,28,55.3424
108,서울,2019-05-07 1:00,11.6,30,54.8512
108,서울,2019-05-07 2:00,10.4,32,53.44272
108,서울,2019-05-07 3:00,9.9,38,52.60938
108,서울,2019-05-07 4:00,9.2,38,51.77904
108,서울,2019-05-07 5:00,8.8,40,51.1928
108,서울,2019-05-07 6:00,8.5,43,50.65445
108,서울,2019-05-07 7:00,9.2,38,51.77904
108,서울,2019-05-07 8:00,12.1,37,55.24223
108,서울,2019-05-07 9:00,14.8,30,58.3936
108,서울,2019-05-07 10:00,17,30,60.829
108,서울,2019-05-07 11:00,18.7,29,62.66877
108,서울,2019-05-07 12:00,20,27,63.985
108,서울,2019-05-07 13:00,20.9,19,64.44329
108,서울,2019-05-07 14:00,21.5,17,64.90245
108,서울,2019-05-07 15:00,21.4,21,65.08006
108,서울,2019-05-07 16:00,21.4,21,65.08006
108,서울,2019-05-07 17:00,19.7,25,63.55775
108,서울,2019-05-07 18:00,18.5,26,62.3289
108,서울,2019-05-07 19:00,17,29,60.8037
108,서울,2019-05-07 20:00,15.5,30,59.1685
108,서울,2019-05-07 21:00,14.6,32,58.17528
108,서울,2019-05-07 22:00,13.7,44,57.07272
108,서울,2019-05-07 23:00,12.9,53,55.93863
108,서울,2019-05-08 0:00,12.6,50,55.593
108,서울,2019-05-08 1:00,12.1,53,54.87087
108,서울,2019-05-08 2:00,11.4,55,53.8763
108,서울,2019-05-08 3:00,11,55,53.3345
108,서울,2019-05-08 4:00,10.7,52,53.03936
108,서울,2019-05-08 5:00,10.6,51,52.94494
108,서울,2019-05-08 6:00,10.2,56,52.20888
108,서울,2019-05-08 7:00,10.9,46,53.51486
108,서울,2019-05-08 8:00,13.5,40,56.861
108,서울,2019-05-08 9:00,15.4,39,59.14294
108,서울,2019-05-08 10:00,16.9,40,60.9614
108,서울,2019-05-08 11:00,18.4,41,62.80956
108,서울,2019-05-08 12:00,19.6,38,64.11552
108,서울,2019-05-08 13:00,21,33,65.4517
108,서울,2019-05-08 14:00,20.5,35,65.00325
108,서울,2019-05-08 15:00,20.8,35,65.3502
108,서울,2019-05-08 16:00,20.6,33,64.99702
108,서울,2019-05-08 17:00,19.8,41,64.51182
108,서울,2019-05-08 18:00,19.1,41,63.66069
108,서울,2019-05-08 19:00,17,44,61.1832
108,서울,2019-05-08 20:00,16.1,51,60.17689
108,서울,2019-05-08 21:00,15.3,55,59.15885
108,서울,2019-05-08 22:00,14.9,60,58.6396
108,서울,2019-05-08 23:00,13.9,67,57.19787
108,서울,2019-05-09 0:00,13.6,67,56.75588
108,서울,2019-05-09 1:00,13.2,70,56.1296
108,서울,2019-05-09 2:00,13,72,55.8004
108,서울,2019-05-09 3:00,12.7,72,55.34356
108,서울,2019-05-09 4:00,12.4,74,54.84624
108,서울,2019-05-09 5:00,12,73,54.2534
108,서울,2019-05-09 6:00,11.7,71,53.84793
108,서울,2019-05-09 7:00,12.5,61,55.25075
108,서울,2019-05-09 8:00,14.1,51,57.54709
108,서울,2019-05-09 9:00,15.7,45,59.57635
108,서울,2019-05-09 10:00,17.4,40,61.5644
108,서울,2019-05-09 11:00,19.4,32,63.58392
108,서울,2019-05-09 12:00,20.9,23,64.69893
108,서울,2019-05-09 13:00,21.7,23,65.52909
108,서울,2019-05-09 14:00,22.4,21,66.09796
108,서울,2019-05-09 15:00,22.6,22,66.38228
108,서울,2019-05-09 16:00,22.5,20,66.12
108,서울,2019-05-09 17:00,22.2,23,66.04794
108,서울,2019-05-09 18:00,21.1,19,64.64291
108,서울,2019-05-09 19:00,18.6,24,62.35336
108,서울,2019-05-09 20:00,16.4,35,60.2616
108,서울,2019-05-09 21:00,15.2,38,58.89624
108,서울,2019-05-09 22:00,14.4,41,57.94596
108,서울,2019-05-09 23:00,13.6,49,56.90636
108,서울,2019-05-10 0:00,13,56,56.0292
108,서울,2019-05-10 1:00,12.3,63,54.92551
108,서울,2019-05-10 2:00,11.9,69,54.20089
108,서울,2019-05-10 3:00,11.5,74,53.4579
108,서울,2019-05-10 4:00,11.1,74,52.84086
108,서울,2019-05-10 5:00,10.5,79,51.72005
108,서울,2019-05-10 6:00,10.4,79,51.56084
108,서울,2019-05-10 7:00,11.3,61,53.55407
108,서울,2019-05-10 8:00,13.6,48,56.91472
108,서울,2019-05-10 9:00,16.6,41,60.62094
108,서울,2019-05-10 10:00,19.3,35,63.61545
108,서울,2019-05-10 11:00,21.7,32,66.17556
108,서울,2019-05-10 12:00,23.5,30,68.0245
108,서울,2019-05-10 13:00,25.2,31,70.01288
108,서울,2019-05-10 14:00,26,29,70.6776
108,서울,2019-05-10 15:00,26.1,31,71.01809
108,서울,2019-05-10 16:00,25.8,32,70.79544
108,서울,2019-05-10 17:00,23.3,39,68.59213
108,서울,2019-05-10 18:00,22.1,38,67.08102
108,서울,2019-05-10 19:00,19.7,34,64.02602
108,서울,2019-05-10 20:00,17.7,40,61.9262
108,서울,2019-05-10 21:00,17,44,61.1832
108,서울,2019-05-10 22:00,16.2,48,60.25624
108,서울,2019-05-10 23:00,15.8,47,59.72874
108,서울,2019-05-11 0:00,15.5,47,59.34615
108,서울,2019-05-11 1:00,15.4,49,59.23754
108,서울,2019-05-11 2:00,14.8,50,58.464
108,서울,2019-05-11 3:00,14.6,53,58.20762
108,서울,2019-05-11 4:00,14.3,57,57.80149
108,서울,2019-05-11 5:00,13.7,57,56.97691
108,서울,2019-05-11 6:00,13.2,61,56.24048
108,서울,2019-05-11 7:00,13.7,57,56.97691
108,서울,2019-05-11 8:00,15.8,48,59.74216
108,서울,2019-05-11 9:00,18.6,42,63.09388
108,서울,2019-05-11 10:00,21.1,36,65.76304
108,서울,2019-05-11 11:00,23.2,34,68.03912
108,서울,2019-05-11 12:00,24.8,32,69.66864
108,서울,2019-05-11 13:00,26.6,28,71.21552
108,서울,2019-05-11 14:00,27.6,25,71.912
108,서울,2019-05-11 15:00,27.6,32,72.82368
108,서울,2019-05-11 16:00,26.9,32,72.03492
108,서울,2019-05-11 17:00,26.7,30,71.5669
108,서울,2019-05-11 18:00,25.8,27,70.23334
108,서울,2019-05-11 19:00,24.2,36,69.37888
108,서울,2019-05-11 20:00,22.1,37,67.00523
108,서울,2019-05-11 21:00,20.2,28,64.25744
108,서울,2019-05-11 22:00,18.9,28,62.84408
108,서울,2019-05-11 23:00,18.1,31,62.08289
108,서울,2019-05-12 0:00,17.5,37,61.59425
108,서울,2019-05-12 1:00,17,42,61.1326
108,서울,2019-05-12 2:00,16.3,44,60.31128
108,서울,2019-05-12 3:00,16.2,39,60.09982
108,서울,2019-05-12 4:00,15.5,46,59.3357
108,서울,2019-05-12 5:00,14.8,54,58.47808
108,서울,2019-05-12 6:00,14.8,59,58.49568
108,서울,2019-05-12 7:00,16,57,60.1378
108,서울,2019-05-12 8:00,18.2,42,62.60356
108,서울,2019-05-12 9:00,20.2,38,64.82724
108,서울,2019-05-12 10:00,22.4,33,67.04308
108,서울,2019-05-12 11:00,24.4,32,69.21792
108,서울,2019-05-12 12:00,25.6,30,70.3492
108,서울,2019-05-12 13:00,26.9,28,71.54168
108,서울,2019-05-12 14:00,27.9,27,72.49567
108,서울,2019-05-12 15:00,28.4,26,72.89616
108,서울,2019-05-12 16:00,28.7,25,73.07525
108,서울,2019-05-12 17:00,27.8,29,72.65238
108,서울,2019-05-12 18:00,26.6,29,71.33586
108,서울,2019-05-12 19:00,24.8,33,69.77116
108,서울,2019-05-12 20:00,22.9,38,68.02998
108,서울,2019-05-12 21:00,21.8,32,66.28824
108,서울,2019-05-12 22:00,20.8,26,64.78392
108,서울,2019-05-12 23:00,19.9,33,64.20133
108,서울,2019-05-13 0:00,19,35,63.2685
108,서울,2019-05-13 1:00,18.3,34,62.42078
108,서울,2019-05-13 2:00,18.1,38,62.33622
108,서울,2019-05-13 3:00,17.6,38,61.74312
108,서울,2019-05-13 4:00,17.2,36,61.21408
108,서울,2019-05-13 5:00,16.6,38,60.55692
108,서울,2019-05-13 6:00,16.3,41,60.25617
108,서울,2019-05-13 7:00,16.8,41,60.86412
108,서울,2019-05-13 8:00,19,44,63.6744
108,서울,2019-05-13 9:00,20.6,31,64.87514
108,서울,2019-05-13 10:00,21.2,33,65.67904
108,서울,2019-05-13 11:00,21.6,38,66.48792
108,서울,2019-05-13 12:00,22.2,35,66.9693
108,서울,2019-05-13 13:00,22.8,32,67.41504
108,서울,2019-05-13 14:00,21.7,34,66.31922
108,서울,2019-05-13 15:00,21.2,35,65.8128
108,서울,2019-05-13 16:00,20.5,35,65.00325
108,서울,2019-05-13 17:00,20,47,65.085
108,서울,2019-05-13 18:00,19.9,47,64.95747
108,서울,2019-05-13 19:00,17.3,57,61.92439
108,서울,2019-05-13 20:00,16.4,65,60.8424
108,서울,2019-05-13 21:00,16,65,60.261
108,서울,2019-05-13 22:00,15.8,59,59.88978
108,서울,2019-05-13 23:00,15.6,56,59.57664
108,서울,2019-05-14 0:00,15.5,55,59.42975
108,서울,2019-05-14 1:00,14.8,59,58.49568
108,서울,2019-05-14 2:00,14.4,56,57.93936
108,서울,2019-05-14 3:00,13.9,60,57.2356
108,서울,2019-05-14 4:00,13.6,62,56.79768
108,서울,2019-05-14 5:00,13.2,66,56.17888
108,서울,2019-05-14 6:00,12.9,65,55.75515
108,서울,2019-05-14 7:00,13.7,56,56.98428
108,서울,2019-05-14 8:00,16.2,50,60.291
108,서울,2019-05-14 9:00,18.3,42,62.72614
108,서울,2019-05-14 10:00,21.1,35,65.69715
108,서울,2019-05-14 11:00,22.5,30,66.9175
108,서울,2019-05-14 12:00,24.1,30,68.6887
108,서울,2019-05-14 13:00,25.5,26,69.8007
108,서울,2019-05-14 14:00,26.2,27,70.66426
108,서울,2019-05-14 15:00,26.6,28,71.21552
108,서울,2019-05-14 16:00,26.3,26,70.65462
108,서울,2019-05-14 17:00,25.5,28,70.0196
108,서울,2019-05-14 18:00,24.2,32,68.99256
108,서울,2019-05-14 19:00,22.8,34,67.58048
108,서울,2019-05-14 20:00,21.3,38,66.13206
108,서울,2019-05-14 21:00,19.9,47,64.95747
108,서울,2019-05-14 22:00,18.9,49,63.77039
108,서울,2019-05-14 23:00,17.9,50,62.5095
108,서울,2019-05-15 0:00,17.2,52,61.65056
108,서울,2019-05-15 1:00,16.8,55,61.1906
